"Station_Id","veg_year","Marsh_Class","Basin",
"CRMS1650-V22","2023","Intermediate","Teche/Vermilion",
"CRMS1650-V26","2023","Intermediate","Teche/Vermilion",
"CRMS1650-V51","2023","Intermediate","Teche/Vermilion",
"CRMS1650-V56","2023","Intermediate","Teche/Vermilion",
"CRMS1650-V57","2023","Intermediate","Teche/Vermilion",
"CRMS1650-V60","2023","Intermediate","Teche/Vermilion",
"CRMS1650-V68","2023","Intermediate","Teche/Vermilion",
"CRMS1738-V08","2023","Brackish","Calcasieu/Sabine",
"CRMS1738-V12","2023","Intermediate","Calcasieu/Sabine",
"CRMS1738-V16","2023","Brackish","Calcasieu/Sabine",
"CRMS1738-V19","2023","Brackish","Calcasieu/Sabine",
"CRMS1738-V50","2023","Intermediate","Calcasieu/Sabine",
"CRMS1738-V61","2023","Intermediate","Calcasieu/Sabine",
"CRMS1738-V72","2023","Intermediate","Calcasieu/Sabine",
"CRMS1738-V80","2023","Saline","Calcasieu/Sabine",
"CRMS1738-V83","2023","Intermediate","Calcasieu/Sabine",
"CRMS1743-V01","2023","Intermediate","Calcasieu/Sabine",
"CRMS1743-V12","2023","Brackish","Calcasieu/Sabine",
"CRMS1743-V13","2023","Brackish","Calcasieu/Sabine",
"CRMS1743-V19","2023","Intermediate","Calcasieu/Sabine",
"CRMS1743-V35","2023","Intermediate","Calcasieu/Sabine",
"CRMS1743-V37","2023","Intermediate","Calcasieu/Sabine",
"CRMS1743-V38","2023","Intermediate","Calcasieu/Sabine",
"CRMS1743-V56","2023","Brackish","Calcasieu/Sabine",
"CRMS1743-V60","2023","Intermediate","Calcasieu/Sabine",
"CRMS1743-V75","2023","Brackish","Calcasieu/Sabine",
"CRMS1838-V17","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V21","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V23","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V31","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V36","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V37","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V48","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V58","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V67","2023","Intermediate","Calcasieu/Sabine",
"CRMS1838-V69","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V100","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V20","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V25","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V38","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V51","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V55","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V58","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V66","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V73","2023","Intermediate","Calcasieu/Sabine",
"CRMS1858-V85","2023","Intermediate","Calcasieu/Sabine",
"CRMS1965-V30","2023","Intermediate","Mermentau",
"CRMS1965-V37","2023","Intermediate","Mermentau",
"CRMS1965-V60","2023","Brackish","Mermentau",
"CRMS1965-V71","2023","Intermediate","Mermentau",
"CRMS2041-V100","2023","Intermediate","Teche/Vermilion",
"CRMS2041-V101","2023","Intermediate","Teche/Vermilion",
"CRMS2041-V102","2023","Brackish","Teche/Vermilion",
"CRMS2041-V103","2023","Brackish","Teche/Vermilion",
"CRMS2041-V104","2023","Intermediate","Teche/Vermilion",
"CRMS2041-V105","2023","Intermediate","Teche/Vermilion",
"CRMS2041-V106","2023","Intermediate","Teche/Vermilion",
"CRMS2041-V107","2023","Fresh","Teche/Vermilion",
"CRMS2041-V17","2023","Intermediate","Teche/Vermilion",
"CRMS2041-V19","2023","Intermediate","Teche/Vermilion",
"CRMS2154-V111","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V112","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V115","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V120","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V154","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V157","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V162","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V167","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V170","2023","Intermediate","Calcasieu/Sabine",
"CRMS2154-V185","2023","Brackish","Calcasieu/Sabine",
"CRMS2156-V10","2023","Intermediate","Calcasieu/Sabine",
"CRMS2156-V17","2023","Brackish","Calcasieu/Sabine",
"CRMS2156-V19","2023","Brackish","Calcasieu/Sabine",
"CRMS2156-V23","2023","Brackish","Calcasieu/Sabine",
"CRMS2156-V26","2023","Brackish","Calcasieu/Sabine",
"CRMS2156-V34","2023","Brackish","Calcasieu/Sabine",
"CRMS2156-V55","2023","Intermediate","Calcasieu/Sabine",
"CRMS2156-V60","2023","Intermediate","Calcasieu/Sabine",
"CRMS2156-V69","2023","Intermediate","Calcasieu/Sabine",
"CRMS2156-V81","2023","Intermediate","Calcasieu/Sabine",
"CRMS2166-V01","2023","Saline","Calcasieu/Sabine",
"CRMS2166-V05","2023","Brackish","Calcasieu/Sabine",
"CRMS2166-V07","2023","Brackish","Calcasieu/Sabine",
"CRMS2166-V13","2023","Brackish","Calcasieu/Sabine",
"CRMS2166-V28","2023","Brackish","Calcasieu/Sabine",
"CRMS2166-V31","2023","Brackish","Calcasieu/Sabine",
"CRMS2189-V10","2023","Intermediate","Calcasieu/Sabine",
"CRMS2189-V11","2023","Intermediate","Calcasieu/Sabine",
"CRMS2189-V35","2023","Intermediate","Calcasieu/Sabine",
"CRMS2189-V36","2023","Intermediate","Calcasieu/Sabine",
"CRMS2189-V55","2023","Intermediate","Calcasieu/Sabine",
"CRMS2189-V59","2023","Intermediate","Calcasieu/Sabine",
"CRMS2189-V61","2023","Intermediate","Calcasieu/Sabine",
"CRMS2189-V65","2023","Brackish","Calcasieu/Sabine",
"CRMS2189-V71","2023","Brackish","Calcasieu/Sabine",
"CRMS2189-V81","2023","Brackish","Calcasieu/Sabine",
"CRMS2334-V23","2023","Intermediate","Calcasieu/Sabine",
"CRMS2334-V25","2023","Intermediate","Calcasieu/Sabine",
"CRMS2334-V26","2023","Intermediate","Calcasieu/Sabine",
"CRMS2334-V27","2023","Intermediate","Calcasieu/Sabine",
"CRMS2334-V28","2023","Intermediate","Calcasieu/Sabine",
"CRMS2334-V29","2023","Intermediate","Calcasieu/Sabine",
"CRMS2334-V31","2023","Intermediate","Calcasieu/Sabine",
"CRMS2334-V36","2023","Brackish","Calcasieu/Sabine",
"CRMS2334-V39","2023","Brackish","Calcasieu/Sabine",
"CRMS2334-V40","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V02","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V03","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V07","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V10","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V12","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V13","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V23","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V49","2023","Brackish","Calcasieu/Sabine",
"CRMS2418-V51","2023","Intermediate","Calcasieu/Sabine",
"CRMS2418-V56","2023","Intermediate","Calcasieu/Sabine",
"CRMS2493-V04","2023","Intermediate","Mermentau",
"CRMS2493-V08","2023","Intermediate","Mermentau",
"CRMS2493-V14","2023","Intermediate","Mermentau",
"CRMS2493-V24","2023","Intermediate","Mermentau",
"CRMS2493-V25","2023","Intermediate","Mermentau",
"CRMS2493-V29","2023","Intermediate","Mermentau",
"CRMS2493-V36","2023","Intermediate","Mermentau",
"CRMS2493-V64","2023","Intermediate","Mermentau",
"CRMS2493-V65","2023","Intermediate","Mermentau",
"CRMS2493-V77","2023","Intermediate","Mermentau",
"CRMS2568-V06","2023","Fresh","Atchafalaya",
"CRMS2568-V08","2023","Fresh","Atchafalaya",
"CRMS2568-V10","2023","Fresh","Atchafalaya",
"CRMS2568-V20","2023","Fresh","Atchafalaya",
"CRMS2568-V25","2023","Fresh","Atchafalaya",
"CRMS2568-V55","2023","Fresh","Atchafalaya",
"CRMS2568-V63","2023","Fresh","Atchafalaya",
"CRMS2568-V81","2023","Fresh","Atchafalaya",
"CRMS2568-V84","2023","Fresh","Atchafalaya",
"CRMS2568-V85","2023","Fresh","Atchafalaya",
"CRMS2608-V14","2023","Intermediate","Mississippi River",
"CRMS2608-V20","2023","Fresh","Mississippi River",
"CRMS2608-V21","2023","Intermediate","Mississippi River",
"CRMS2608-V35","2023","Fresh","Mississippi River",
"CRMS2608-V37","2023","Fresh","Mississippi River",
"CRMS2608-V45","2023","Fresh","Mississippi River",
"CRMS2608-V49","2023","Intermediate","Mississippi River",
"CRMS2608-V65","2023","Intermediate","Mississippi River",
"CRMS2608-V72","2023","Fresh","Mississippi River",
"CRMS2608-V77","2023","Intermediate","Mississippi River",
"CRMS2614-V05","2023","Intermediate","Breton Sound",
"CRMS2614-V06","2023","Fresh","Breton Sound",
"CRMS2614-V08","2023","Intermediate","Breton Sound",
"CRMS2614-V100","2023","Intermediate","Breton Sound",
"CRMS2614-V101","2023","Intermediate","Breton Sound",
"CRMS2614-V102","2023","Brackish","Breton Sound",
"CRMS2614-V19","2023","Fresh","Breton Sound",
"CRMS2614-V54","2023","Intermediate","Breton Sound",
"CRMS2614-V63","2023","Intermediate","Breton Sound",
"CRMS2614-V69","2023","Intermediate","Breton Sound",
"CRMS2627-V05","2023","Fresh","Mississippi River",
"CRMS2627-V07","2023","Fresh","Mississippi River",
"CRMS2627-V09","2023","Fresh","Mississippi River",
"CRMS2627-V20","2023","Fresh","Mississippi River",
"CRMS2627-V22","2023","Fresh","Mississippi River",
"CRMS2627-V25","2023","Fresh","Mississippi River",
"CRMS2627-V32","2023","Fresh","Mississippi River",
"CRMS2627-V41","2023","Fresh","Mississippi River",
"CRMS2627-V47","2023","Fresh","Mississippi River",
"CRMS2634-V10","2023","Fresh","Mississippi River",
"CRMS2634-V100","2023","Intermediate","Mississippi River",
"CRMS2634-V101","2023","Fresh","Mississippi River",
"CRMS2634-V14","2023","Intermediate","Mississippi River",
"CRMS2634-V19","2023","Fresh","Mississippi River",
"CRMS2634-V27","2023","Fresh","Mississippi River",
"CRMS2634-V29","2023","Fresh","Mississippi River",
"CRMS2634-V33","2023","Fresh","Mississippi River",
"CRMS2634-V69","2023","Fresh","Mississippi River",
"CRMS2634-V70","2023","Fresh","Mississippi River",
"CRMS2785-V05","2023","Fresh","Terrebonne",
"CRMS2785-V21","2023","Fresh","Terrebonne",
"CRMS2785-V26","2023","Fresh","Terrebonne",
"CRMS2785-V49","2023","Fresh","Terrebonne",
"CRMS2785-V50","2023","Fresh","Terrebonne",
"CRMS2785-V53","2023","Fresh","Terrebonne",
"CRMS2785-V65","2023","Fresh","Terrebonne",
"CRMS2785-V77","2023","Fresh","Terrebonne",
"CRMS2785-V79","2023","Fresh","Terrebonne",
"CRMS2785-V83","2023","Fresh","Terrebonne",
"CRMS2825-V05","2023","Saline","Terrebonne",
"CRMS2825-V14","2023","Saline","Terrebonne",
"CRMS2825-V15","2023","Saline","Terrebonne",
"CRMS2825-V25","2023","Intermediate","Terrebonne",
"CRMS2825-V27","2023","Brackish","Terrebonne",
"CRMS2825-V36","2023","Brackish","Terrebonne",
"CRMS2825-V52","2023","Brackish","Terrebonne",
"CRMS2825-V63","2023","Intermediate","Terrebonne",
"CRMS2825-V71","2023","Brackish","Terrebonne",
"CRMS2825-V74","2023","Saline","Terrebonne",
"CRMS2830-V01","2023","Intermediate","Pontchartrain",
"CRMS2830-V07","2023","Intermediate","Pontchartrain",
"CRMS2830-V17","2023","Intermediate","Pontchartrain",
"CRMS2830-V26","2023","Intermediate","Pontchartrain",
"CRMS2830-V38","2023","Intermediate","Pontchartrain",
"CRMS2830-V46","2023","Intermediate","Pontchartrain",
"CRMS2830-V47","2023","Intermediate","Pontchartrain",
"CRMS2830-V53","2023","Intermediate","Pontchartrain",
"CRMS2830-V57","2023","Intermediate","Pontchartrain",
"CRMS2830-V72","2023","Intermediate","Pontchartrain",
"CRMS2854-V18","2023","Intermediate","Pontchartrain",
"CRMS2854-V19","2023","Intermediate","Pontchartrain",
"CRMS2854-V26","2023","Intermediate","Pontchartrain",
"CRMS2854-V27","2023","Intermediate","Pontchartrain",
"CRMS2854-V33","2023","Intermediate","Pontchartrain",
"CRMS2854-V36","2023","Intermediate","Pontchartrain",
"CRMS2854-V38","2023","Intermediate","Pontchartrain",
"CRMS2854-V52","2023","Intermediate","Pontchartrain",
"CRMS2854-V56","2023","Intermediate","Pontchartrain",
"CRMS2854-V58","2023","Intermediate","Pontchartrain",
"CRMS2862-V03","2023","Fresh","Terrebonne",
"CRMS2862-V05","2023","Fresh","Terrebonne",
"CRMS2862-V06","2023","Fresh","Terrebonne",
"CRMS2862-V09","2023","Fresh","Terrebonne",
"CRMS2862-V22","2023","Fresh","Terrebonne",
"CRMS2862-V30","2023","Fresh","Terrebonne",
"CRMS2862-V47","2023","Fresh","Terrebonne",
"CRMS2862-V51","2023","Fresh","Terrebonne",
"CRMS2862-V53","2023","Fresh","Terrebonne",
"CRMS2862-V57","2023","Intermediate","Terrebonne",
"CRMS2881-V29","2023","Fresh","Terrebonne",
"CRMS2881-V30","2023","Fresh","Terrebonne",
"CRMS2881-V46","2023","Fresh","Terrebonne",
"CRMS2881-V47","2023","Fresh","Terrebonne",
"CRMS2881-V53","2023","Fresh","Terrebonne",
"CRMS2881-V54","2023","Fresh","Terrebonne",
"CRMS2881-V58","2023","Fresh","Terrebonne",
"CRMS2881-V59","2023","Fresh","Terrebonne",
"CRMS2881-V65","2023","Fresh","Terrebonne",
"CRMS2881-V73","2023","Fresh","Terrebonne",
"CRMS2887-V02","2023","Fresh","Terrebonne",
"CRMS2887-V03","2023","Fresh","Terrebonne",
"CRMS2887-V13","2023","Fresh","Terrebonne",
"CRMS2887-V18","2023","Fresh","Terrebonne",
"CRMS2887-V19","2023","Fresh","Terrebonne",
"CRMS2887-V28","2023","Fresh","Terrebonne",
"CRMS2887-V38","2023","Fresh","Terrebonne",
"CRMS2887-V60","2023","Fresh","Terrebonne",
"CRMS2887-V76","2023","Fresh","Terrebonne",
"CRMS2887-V81","2023","Fresh","Terrebonne",
"CRMS2939-V13","2023","Fresh","Terrebonne",
"CRMS2939-V16","2023","Fresh","Terrebonne",
"CRMS2939-V22","2023","Fresh","Terrebonne",
"CRMS2939-V23","2023","Fresh","Terrebonne",
"CRMS2939-V27","2023","Fresh","Terrebonne",
"CRMS2939-V38","2023","Fresh","Terrebonne",
"CRMS2939-V39","2023","Fresh","Terrebonne",
"CRMS2939-V75","2023","Fresh","Terrebonne",
"CRMS2939-V76","2023","Fresh","Terrebonne",
"CRMS2991-V37","2023","Fresh","Barataria",
"CRMS2991-V50","2023","Fresh","Barataria",
"CRMS2991-V53","2023","Fresh","Barataria",
"CRMS2991-V55","2023","Fresh","Barataria",
"CRMS2991-V64","2023","Fresh","Barataria",
"CRMS2991-V73","2023","Fresh","Barataria",
"CRMS2991-V74","2023","Fresh","Barataria",
"CRMS2991-V76","2023","Fresh","Barataria",
"CRMS2991-V81","2023","Fresh","Barataria",
"CRMS2991-V82","2023","Fresh","Barataria",
"CRMS3054-V02","2023","Fresh","Barataria",
"CRMS3054-V04","2023","Fresh","Barataria",
"CRMS3054-V06","2023","Intermediate","Barataria",
"CRMS3054-V11","2023","Intermediate","Barataria",
"CRMS3054-V16","2023","Intermediate","Barataria",
"CRMS3054-V23","2023","Fresh","Barataria",
"CRMS3054-V31","2023","Fresh","Barataria",
"CRMS3054-V49","2023","Fresh","Barataria",
"CRMS3054-V50","2023","Fresh","Barataria",
"CRMS3054-V51","2023","Fresh","Barataria",
"CRMS3136-V05","2023","Fresh","Barataria",
"CRMS3136-V06","2023","Fresh","Barataria",
"CRMS3136-V09","2023","Fresh","Barataria",
"CRMS3136-V15","2023","Fresh","Barataria",
"CRMS3136-V18","2023","Fresh","Barataria",
"CRMS3136-V22","2023","Fresh","Barataria",
"CRMS3136-V23","2023","Fresh","Barataria",
"CRMS3136-V24","2023","Fresh","Barataria",
"CRMS3136-V31","2023","Fresh","Barataria",
"CRMS3136-V32","2023","Fresh","Barataria",
"CRMS3166-V05","2023","Fresh","Barataria",
"CRMS3166-V37","2023","Fresh","Barataria",
"CRMS3166-V58","2023","Fresh","Barataria",
"CRMS3166-V59","2023","Fresh","Barataria",
"CRMS3166-V66","2023","Fresh","Barataria",
"CRMS3166-V68","2023","Intermediate","Barataria",
"CRMS3166-V71","2023","Intermediate","Barataria",
"CRMS3166-V74","2023","Intermediate","Barataria",
"CRMS3166-V81","2023","Intermediate","Barataria",
"CRMS3166-V84","2023","Intermediate","Barataria",
"CRMS3169-F04VC","2023","Swamp","Barataria",
"CRMS3169-F04VNE","2023","Swamp","Barataria",
"CRMS3169-F04VSW","2023","Swamp","Barataria",
"CRMS3169-F05VC","2023","Swamp","Barataria",
"CRMS3169-F05VNE","2023","Swamp","Barataria",
"CRMS3169-F05VSW","2023","Swamp","Barataria",
"CRMS3169-F07VC","2023","Swamp","Barataria",
"CRMS3169-F07VNE","2023","Swamp","Barataria",
"CRMS3169-F07VSW","2023","Swamp","Barataria",
"CRMS3169-V03","2023","Swamp","Barataria",
"CRMS3169-V06","2023","Swamp","Barataria",
"CRMS3169-V08","2023","Swamp","Barataria",
"CRMS3169-V09","2023","Swamp","Barataria",
"CRMS3169-V46","2023","Swamp","Barataria",
"CRMS3169-V62","2023","Swamp","Barataria",
"CRMS3169-V63","2023","Swamp","Barataria",
"CRMS3169-V66","2023","Swamp","Barataria",
"CRMS3169-V73","2023","Swamp","Barataria",
"CRMS3169-V76","2023","Swamp","Barataria",
"CRMS3296-V40","2023","Saline","Terrebonne",
"CRMS3296-V41","2023","Saline","Terrebonne",
"CRMS3296-V42","2023","Saline","Terrebonne",
"CRMS3296-V50","2023","Saline","Terrebonne",
"CRMS3296-V52","2023","Saline","Terrebonne",
"CRMS3296-V53","2023","Saline","Terrebonne",
"CRMS3296-V54","2023","Saline","Terrebonne",
"CRMS3296-V55","2023","Saline","Terrebonne",
"CRMS3296-V56","2023","Saline","Terrebonne",
"CRMS3617-V02","2023","Brackish","Barataria",
"CRMS3617-V10","2023","Brackish","Barataria",
"CRMS3617-V12","2023","Intermediate","Barataria",
"CRMS3617-V17","2023","Brackish","Barataria",
"CRMS3617-V33","2023","Intermediate","Barataria",
"CRMS3617-V36","2023","Intermediate","Barataria",
"CRMS3617-V37","2023","Intermediate","Barataria",
"CRMS3617-V74","2023","Saline","Barataria",
"CRMS3617-V77","2023","Saline","Barataria",
"CRMS3617-V82","2023","Brackish","Barataria",
"CRMS3626-V05","2023","Intermediate","Pontchartrain",
"CRMS3626-V26","2023","Brackish","Pontchartrain",
"CRMS3626-V51","2023","Intermediate","Pontchartrain",
"CRMS3626-V54","2023","Intermediate","Pontchartrain",
"CRMS3626-V55","2023","Intermediate","Pontchartrain",
"CRMS3626-V56","2023","Intermediate","Pontchartrain",
"CRMS3626-V58","2023","Intermediate","Pontchartrain",
"CRMS3626-V61","2023","Intermediate","Pontchartrain",
"CRMS3626-V65","2023","Intermediate","Pontchartrain",
"CRMS3626-V80","2023","Intermediate","Pontchartrain",
"CRMS3639-V07","2023","Intermediate","Pontchartrain",
"CRMS3639-V10","2023","Intermediate","Pontchartrain",
"CRMS3639-V16","2023","Brackish","Pontchartrain",
"CRMS3639-V18","2023","Brackish","Pontchartrain",
"CRMS3639-V21","2023","Intermediate","Pontchartrain",
"CRMS3639-V31","2023","Intermediate","Pontchartrain",
"CRMS3639-V57","2023","Brackish","Pontchartrain",
"CRMS3639-V64","2023","Brackish","Pontchartrain",
"CRMS3639-V74","2023","Brackish","Pontchartrain",
"CRMS3639-V79","2023","Brackish","Pontchartrain",
"CRMS3641-V02","2023","Intermediate","Pontchartrain",
"CRMS3641-V08","2023","Intermediate","Pontchartrain",
"CRMS3641-V09","2023","Intermediate","Pontchartrain",
"CRMS3641-V11","2023","Intermediate","Pontchartrain",
"CRMS3641-V57","2023","Intermediate","Pontchartrain",
"CRMS3641-V59","2023","Intermediate","Pontchartrain",
"CRMS3641-V70","2023","Intermediate","Pontchartrain",
"CRMS3641-V71","2023","Intermediate","Pontchartrain",
"CRMS3641-V76","2023","Intermediate","Pontchartrain",
"CRMS3641-V79","2023","Intermediate","Pontchartrain",
"CRMS3650-V10","2023","Brackish","Pontchartrain",
"CRMS3650-V13","2023","Brackish","Pontchartrain",
"CRMS3650-V15","2023","Brackish","Pontchartrain",
"CRMS3650-V19","2023","Brackish","Pontchartrain",
"CRMS3650-V23","2023","Brackish","Pontchartrain",
"CRMS3650-V26","2023","Brackish","Pontchartrain",
"CRMS3650-V73","2023","Brackish","Pontchartrain",
"CRMS3650-V79","2023","Intermediate","Pontchartrain",
"CRMS3650-V82","2023","Brackish","Pontchartrain",
"CRMS3650-V85","2023","Brackish","Pontchartrain",
"CRMS3664-V47","2023","Brackish","Pontchartrain",
"CRMS3664-V49","2023","Intermediate","Pontchartrain",
"CRMS3664-V58","2023","Brackish","Pontchartrain",
"CRMS3664-V61","2023","Intermediate","Pontchartrain",
"CRMS3664-V65","2023","Intermediate","Pontchartrain",
"CRMS3664-V66","2023","Intermediate","Pontchartrain",
"CRMS3664-V68","2023","Intermediate","Pontchartrain",
"CRMS3664-V76","2023","Intermediate","Pontchartrain",
"CRMS3664-V82","2023","Intermediate","Pontchartrain",
"CRMS3664-V83","2023","Intermediate","Pontchartrain",
"CRMS3667-V28","2023","Intermediate","Pontchartrain",
"CRMS3667-V48","2023","Intermediate","Pontchartrain",
"CRMS3667-V51","2023","Intermediate","Pontchartrain",
"CRMS3667-V56","2023","Intermediate","Pontchartrain",
"CRMS3667-V58","2023","Intermediate","Pontchartrain",
"CRMS3667-V63","2023","Brackish","Pontchartrain",
"CRMS3667-V66","2023","Intermediate","Pontchartrain",
"CRMS3667-V67","2023","Intermediate","Pontchartrain",
"CRMS3667-V69","2023","Intermediate","Pontchartrain",
"CRMS3667-V84","2023","Intermediate","Pontchartrain",
"CRMS3680-V17","2023","Saline","Barataria",
"CRMS3680-V28","2023","Saline","Barataria",
"CRMS3680-V37","2023","Saline","Barataria",
"CRMS3680-V38","2023","Saline","Barataria",
"CRMS3680-V48","2023","Saline","Barataria",
"CRMS3680-V50","2023","Saline","Barataria",
"CRMS3680-V53","2023","Saline","Barataria",
"CRMS3680-V71","2023","Saline","Barataria",
"CRMS3680-V75","2023","Saline","Barataria",
"CRMS3680-V84","2023","Saline","Barataria",
"CRMS3784-V08","2023","Brackish","Pontchartrain",
"CRMS3784-V09","2023","Brackish","Pontchartrain",
"CRMS3784-V14","2023","Saline","Pontchartrain",
"CRMS3784-V28","2023","Brackish","Pontchartrain",
"CRMS3784-V49","2023","Saline","Pontchartrain",
"CRMS3784-V59","2023","Brackish","Pontchartrain",
"CRMS3784-V62","2023","Brackish","Pontchartrain",
"CRMS3784-V68","2023","Brackish","Pontchartrain",
"CRMS3784-V74","2023","Saline","Pontchartrain",
"CRMS3784-V80","2023","Saline","Pontchartrain",
"CRMS3800-V52","2023","Brackish","Pontchartrain",
"CRMS3800-V66","2023","Intermediate","Pontchartrain",
"CRMS3800-V69","2023","Intermediate","Pontchartrain",
"CRMS3800-V70","2023","Intermediate","Pontchartrain",
"CRMS3800-V74","2023","Intermediate","Pontchartrain",
"CRMS3800-V81","2023","Brackish","Pontchartrain",
"CRMS3800-V84","2023","Intermediate","Pontchartrain",
"CRMS3913-V04","2023","Intermediate","Pontchartrain",
"CRMS3913-V18","2023","Intermediate","Pontchartrain",
"CRMS3913-V19","2023","Intermediate","Pontchartrain",
"CRMS3913-V22","2023","Intermediate","Pontchartrain",
"CRMS3913-V25","2023","Intermediate","Pontchartrain",
"CRMS3913-V27","2023","Intermediate","Pontchartrain",
"CRMS3913-V41","2023","Intermediate","Pontchartrain",
"CRMS3913-V49","2023","Intermediate","Pontchartrain",
"CRMS3913-V50","2023","Fresh","Pontchartrain",
"CRMS3913-V52","2023","Intermediate","Pontchartrain",
"CRMS3985-V04","2023","Fresh","Barataria",
"CRMS3985-V12","2023","Intermediate","Barataria",
"CRMS3985-V16","2023","Intermediate","Barataria",
"CRMS3985-V27","2023","Intermediate","Barataria",
"CRMS3985-V29","2023","Intermediate","Barataria",
"CRMS3985-V34","2023","Intermediate","Barataria",
"CRMS3985-V38","2023","Intermediate","Barataria",
"CRMS3985-V64","2023","Fresh","Barataria",
"CRMS3985-V68","2023","Fresh","Barataria",
"CRMS3985-V76","2023","Fresh","Barataria",
"CRMS4014-V05","2023","Fresh","Atchafalaya",
"CRMS4014-V09","2023","Fresh","Atchafalaya",
"CRMS4014-V11","2023","Fresh","Atchafalaya",
"CRMS4014-V27","2023","Fresh","Atchafalaya",
"CRMS4014-V32","2023","Fresh","Atchafalaya",
"CRMS4014-V38","2023","Fresh","Atchafalaya",
"CRMS4014-V58","2023","Intermediate","Atchafalaya",
"CRMS4014-V61","2023","Intermediate","Atchafalaya",
"CRMS4014-V84","2023","Intermediate","Atchafalaya",
"CRMS4014-V85","2023","Intermediate","Atchafalaya",
"CRMS4016-V05","2023","Fresh","Atchafalaya",
"CRMS4016-V18","2023","Fresh","Atchafalaya",
"CRMS4016-V22","2023","Fresh","Atchafalaya",
"CRMS4016-V26","2023","Fresh","Atchafalaya",
"CRMS4016-V31","2023","Fresh","Atchafalaya",
"CRMS4016-V51","2023","Fresh","Atchafalaya",
"CRMS4016-V52","2023","Fresh","Atchafalaya",
"CRMS4016-V61","2023","Fresh","Atchafalaya",
"CRMS4016-V78","2023","Intermediate","Atchafalaya",
"CRMS4016-V82","2023","Intermediate","Atchafalaya",
"CRMS4045-V06","2023","Intermediate","Terrebonne",
"CRMS4045-V08","2023","Intermediate","Terrebonne",
"CRMS4045-V33","2023","Fresh","Terrebonne",
"CRMS4045-V37","2023","Fresh","Terrebonne",
"CRMS4045-V40","2023","Fresh","Terrebonne",
"CRMS4045-V41","2023","Fresh","Terrebonne",
"CRMS4045-V51","2023","Fresh","Terrebonne",
"CRMS4045-V52","2023","Fresh","Terrebonne",
"CRMS4045-V74","2023","Fresh","Terrebonne",
"CRMS4045-V84","2023","Fresh","Terrebonne",
"CRMS4094-V07","2023","Fresh","Pontchartrain",
"CRMS4094-V21","2023","Fresh","Pontchartrain",
"CRMS4094-V22","2023","Intermediate","Pontchartrain",
"CRMS4094-V30","2023","Intermediate","Pontchartrain",
"CRMS4094-V33","2023","Fresh","Pontchartrain",
"CRMS4094-V51","2023","Fresh","Pontchartrain",
"CRMS4094-V62","2023","Intermediate","Pontchartrain",
"CRMS4094-V64","2023","Intermediate","Pontchartrain",
"CRMS4094-V77","2023","Fresh","Pontchartrain",
"CRMS4094-V81","2023","Fresh","Pontchartrain",
"CRMS4103-V11","2023","Intermediate","Barataria",
"CRMS4103-V12","2023","Intermediate","Barataria",
"CRMS4103-V24","2023","Intermediate","Barataria",
"CRMS4103-V26","2023","Intermediate","Barataria",
"CRMS4103-V39","2023","Intermediate","Barataria",
"CRMS4103-V45","2023","Intermediate","Barataria",
"CRMS4103-V64","2023","Intermediate","Barataria",
"CRMS4103-V81","2023","Intermediate","Barataria",
"CRMS4107-V15","2023","Intermediate","Pontchartrain",
"CRMS4107-V18","2023","Intermediate","Pontchartrain",
"CRMS4107-V33","2023","Intermediate","Pontchartrain",
"CRMS4107-V34","2023","Fresh","Pontchartrain",
"CRMS4107-V61","2023","Intermediate","Pontchartrain",
